date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2021-09-03T00:00:00.000,TX,1201622,11802510,17450410,835,47.9
2021-09-03T00:00:00.000,MN,287186,2430509,3698487,1749,56.2
2021-09-03T00:00:00.000,AL,134156,1866277,2177980,6,38.8
2021-09-03T00:00:00.000,NV,145924,1180854,1901634,21,48.2
2021-09-03T00:00:00.000,IA,141668,1351112,1829983,329,52
2021-09-03T00:00:00.000,OR,205341,1918076,2877933,3452,58.4
2021-09-03T00:00:00.000,BP2,10779,88106,119080,0,0
2021-09-03T00:00:00.000,IL,532923,5456930,8719571,17604,51.5
2021-09-03T00:00:00.000,NY,1076014,9390235,14085920,8151,60.6
2021-09-03T00:00:00.000,GU,7834,74894,134361,1,63.1
2021-09-03T00:00:00.000,IH2,30588,805150,742602,0,34.6
2021-09-03T00:00:00.000,FM,11171,54982,566,0,33.4
2021-09-03T00:00:00.000,VT,42235,353758,479677,729,68.1
2021-09-03T00:00:00.000,UT,143595,1253017,1860453,0,47.9
2021-09-03T00:00:00.000,DD2,203407,1916455,2874359,1357,0
2021-09-03T00:00:00.000,LA,153062,1811388,2280747,1333,42
2021-09-03T00:00:00.000,ND,30971,288600,383362,0,42
2021-09-03T00:00:00.000,MA,324204,3720036,5468717,218,66.2
2021-09-03T00:00:00.000,ME,113625,721344,916517,803,66.1
2021-09-03T00:00:00.000,PA,623079,6254806,8627057,686,55.5
2021-09-03T00:00:00.000,NH,77965,679991,940631,27,60.1
2021-09-03T00:00:00.000,AS,545,14226,42124,1,46.8
2021-09-03T00:00:00.000,NE,76472,791600,1207639,4273,52.4
2021-09-03T00:00:00.000,WV,40248,690345,787599,362,39.7
2021-09-03T00:00:00.000,AR,94441,1246372,1491438,2094,42.2
2021-09-03T00:00:00.000,MS,70462,1072039,1414558,1280,39.3
2021-09-03T00:00:00.000,OK,115442,1645008,2112366,202,44.3
2021-09-03T00:00:00.000,SC,172818,1930603,2761602,1098,43.8
2021-09-03T00:00:00.000,CO,256467,2751406,3853692,4510,57.2
2021-09-03T00:00:00.000,AK,30995,299006,405085,207,47.4
2021-09-03T00:00:00.000,WI,264556,2592696,3653144,843,54.3
2021-09-03T00:00:00.000,WA,405827,3692254,5457570,6480,60.5
2021-09-03T00:00:00.000,KS,102428,1189898,1642740,934,48.6
2021-09-03T00:00:00.000,VA,378643,3796217,6122092,3419,57.6
2021-09-03T00:00:00.000,MO,198876,2202606,3585523,737,45.4
2021-09-03T00:00:00.000,MH,1748,37055,0,0,32.3
2021-09-03T00:00:00.000,RI,50841,539346,810638,600,65.2
2021-09-03T00:00:00.000,NJ,424336,4343707,6315625,30,61.9
2021-04-03T00:00:00.000,IH2,10702,564992,432945,0,18.7
2021-09-03T00:00:00.000,PR,123789,1770913,2393973,368,63.7
2021-09-03T00:00:00.000,IN,244217,2438974,3752964,23281,46.5
2021-09-03T00:00:00.000,DE,49375,451698,656876,1029,55.6
2021-09-03T00:00:00.000,ID,62128,614519,793304,1771,39.5
2021-09-03T00:00:00.000,NM,95485,1136616,1424111,5155,60.4
2021-09-03T00:00:00.000,DC,30147,365512,555452,427,57.5
2021-09-03T00:00:00.000,MI,358740,4071498,5802767,1532,50.7
2021-09-03T00:00:00.000,TN,199460,2496293,3671778,25549,42.2
2021-09-03T00:00:00.000,OH,485620,4629852,6547885,16859,48.6
2021-09-03T00:00:00.000,SD,30860,378539,500557,76,49.5
2021-09-02T00:00:00.000,NV,145586,1179088,1895115,21,48.1
2021-09-02T00:00:00.000,MA,323539,3716082,5458329,218,66.1
2021-09-02T00:00:00.000,MH,1616,36949,0,0,32
2021-09-02T00:00:00.000,IH2,30460,804189,740163,0,34.5
2021-09-02T00:00:00.000,MO,198560,2198594,3574655,730,45.3
2021-09-02T00:00:00.000,GA,260756,4045346,5571737,5954,41.9
2021-09-02T00:00:00.000,WY,22018,224187,240916,252,39.1
2021-09-02T00:00:00.000,AK,30875,298470,403877,207,47.4
2021-09-02T00:00:00.000,MT,43977,448184,533673,745,46.2
2021-09-02T00:00:00.000,KY,190350,1945663,2448913,701,48.8
2021-09-02T00:00:00.000,MP,738,9107,57188,0,57.2
2021-09-02T00:00:00.000,WV,40145,689775,786312,359,39.7
2021-09-02T00:00:00.000,PR,123320,1765233,2382178,365,63.4
2021-09-02T00:00:00.000,NY,1074237,9370813,14038779,7981,60.4
2021-09-02T00:00:00.000,VA,377795,3791116,6105639,3402,57.4
2021-09-02T00:00:00.000,CA,1781144,18764692,27662017,12488,56.1
2021-09-02T00:00:00.000,KS,102165,1188112,1637354,930,48.5
2021-09-02T00:00:00.000,RP,2256,23828,2923,0,82.1
2021-09-02T00:00:00.000,TX,1199329,11773685,17388237,834,47.8
2021-09-02T00:00:00.000,ID,61834,613204,790146,1751,39.3
2021-09-02T00:00:00.000,CT,198745,1817616,2822121,870,66.2
2021-09-02T00:00:00.000,SC,172428,1925324,2746996,1098,43.6
2021-09-02T00:00:00.000,UT,143387,1251162,1853061,0,47.8
2021-09-02T00:00:00.000,MD,289179,2862277,4453634,9901,61.6
2021-09-02T00:00:00.000,WI,263631,2589305,3642221,836,54.2
2021-09-02T00:00:00.000,BP2,10777,88090,119009,0,0
2021-09-02T00:00:00.000,OK,115128,1640795,2103035,200,44.2
2021-09-02T00:00:00.000,NE,76361,790587,1203494,4254,52.3
2021-09-02T00:00:00.000,SD,30739,377873,498753,37,49.4
2021-09-02T00:00:00.000,LA,152407,1801070,2254262,1319,41.6
2021-09-02T00:00:00.000,VI,1321,26562,67833,0,41.1
2021-09-02T00:00:00.000,DD2,200804,1909726,2849908,1284,0
2021-09-02T00:00:00.000,ME,113458,720264,914456,792,66
2021-09-02T00:00:00.000,AZ,273708,3146248,4171578,10931,48.1
2021-09-02T00:00:00.000,IA,141489,1349420,1824200,329,51.9
2021-09-02T00:00:00.000,MN,286812,2427420,3687967,1735,56.1
2021-09-02T00:00:00.000,GU,7764,74812,134322,1,63.1
2021-09-02T00:00:00.000,NC,391274,4038665,6095099,463,46.6
2021-09-02T00:00:00.000,PA,621833,6244707,8606152,685,55.4
2021-09-02T00:00:00.000,ND,30852,288122,381586,0,41.8
2021-09-02T00:00:00.000,VA2,208748,2848044,2490789,9,0
2021-09-02T00:00:00.000,AL,133790,1858812,2165836,4,38.6
2021-09-02T00:00:00.000,DE,49303,450774,655250,1020,55.5
2021-09-02T00:00:00.000,HI,44291,607314,1041849,93768,55.4
2021-09-02T00:00:00.000,TN,198946,2489048,3656117,25333,42.1
2021-09-02T00:00:00.000,VT,42187,353423,478997,728,68
2021-09-02T00:00:00.000,CO,255252,2743384,3835690,4460,57
2021-09-02T00:00:00.000,DC,30139,365217,554603,427,57.4
2021-09-02T00:00:00.000,MI,358165,4066993,5792405,1529,50.6
2021-09-02T00:00:00.000,NM,95313,1134393,1419602,5135,60.2
2021-09-02T00:00:00.000,RI,50742,538551,808585,594,65
2021-09-01T00:00:00.000,RP,2256,23828,2923,0,82.1
2021-09-02T00:00:00.000,AR,94206,1242822,1483172,1986,42
2021-09-02T00:00:00.000,AS,545,13681,41349,1,45.9
2021-09-02T00:00:00.000,OR,203750,1912335,2862765,3421,58.1
2021-09-02T00:00:00.000,FM,11093,54468,561,0,33.1
2021-09-02T00:00:00.000,WA,404905,3685622,5440043,6471,60.4
2021-09-02T00:00:00.000,NJ,423376,4334729,6292270,30,61.7
2021-09-02T00:00:00.000,LTC,28262,2023851,5876117,7156,0
2021-09-02T00:00:00.000,FL,1171511,9570144,14250015,80557,53.4
2021-09-02T00:00:00.000,NH,77294,677026,933277,25,59.8
2021-09-02T00:00:00.000,OH,484572,4623862,6529101,16811,48.5
2021-09-02T00:00:00.000,IL,531824,5450208,8698581,17507,51.4
2021-09-02T00:00:00.000,IN,243724,2435717,3744369,23231,46.5
2021-09-02T00:00:00.000,MS,69912,1059935,1364709,1273,38.5
2021-09-01T00:00:00.000,KY,189898,1940081,2438830,696,48.7
2021-09-01T00:00:00.000,OR,203734,1912277,2862661,3421,58.1
2021-09-01T00:00:00.000,DD2,199083,1903455,2830992,1255,0
2021-09-01T00:00:00.000,NY,1072305,9356997,13991672,7909,60.3
2021-09-01T00:00:00.000,NM,95069,1132409,1415486,5100,60.1
2021-09-01T00:00:00.000,IL,530747,5443640,8675972,17415,51.3
2021-09-01T00:00:00.000,SD,30637,377337,497173,37,49.3
2021-09-01T00:00:00.000,AR,93956,1238600,1474940,1885,41.8
2021-09-01T00:00:00.000,PA,620541,6235824,8582603,685,55.2
2021-09-01T00:00:00.000,NH,77285,676951,932437,25,59.7
2021-09-01T00:00:00.000,TN,198050,2481011,3639305,25114,42
2021-09-01T00:00:00.000,NE,75966,788348,1197542,4230,52.1
2021-09-01T00:00:00.000,CO,255159,2743104,3835355,4459,57
2021-09-01T00:00:00.000,IA,141361,1348357,1821024,329,51.8
2021-09-01T00:00:00.000,MS,69905,1059834,1364647,1273,38.4
2021-09-01T00:00:00.000,ND,30722,287661,379442,0,41.7
2021-09-01T00:00:00.000,HI,44282,607230,1040800,93768,55.4
2021-09-01T00:00:00.000,CA,1777389,18736632,27583352,12477,56
2021-04-03T00:00:00.000,BP2,438,44725,66603,0,0
2021-09-01T00:00:00.000,NC,390218,4030720,6074375,463,46.5
2021-09-01T00:00:00.000,MO,198258,2194358,3564952,729,45.2
2021-09-01T00:00:00.000,WV,40061,689403,785347,351,39.7
2021-09-01T00:00:00.000,LA,152395,1800925,2254223,1319,41.6
2021-09-01T00:00:00.000,MI,357406,4062644,5780504,1523,50.6
2021-09-01T00:00:00.000,VA,376961,3785844,6092869,3393,57.4
2021-09-01T00:00:00.000,NJ,422500,4327829,6279666,30,61.6
2021-09-01T00:00:00.000,GA,260705,4044997,5570857,5953,41.9
2021-09-01T00:00:00.000,WA,403970,3681005,5424902,6448,60.3
2021-09-01T00:00:00.000,IN,243120,2432181,3733262,23170,46.4
2021-09-01T00:00:00.000,NV,145330,1177702,1890804,19,48
2021-09-01T00:00:00.000,TX,1197157,11745585,17324970,827,47.6
2021-09-01T00:00:00.000,VA2,208140,2844984,2487430,9,0
2021-09-01T00:00:00.000,RI,50665,537746,806675,591,64.9
2021-03-02T00:00:00.000,RP,0,8184,1,0,0
2021-09-01T00:00:00.000,DE,49231,450028,653516,1007,55.4
2021-09-01T00:00:00.000,FM,11093,54468,561,0,33.1
2021-09-01T00:00:00.000,OH,484552,4623736,6528900,16809,48.5
2021-09-01T00:00:00.000,DC,30092,364736,553383,426,57.4
2021-09-01T00:00:00.000,WY,21273,220133,236875,248,38.7
2021-09-01T00:00:00.000,AK,30781,297981,402786,203,47.3
2021-09-01T00:00:00.000,KS,101837,1185497,1630976,924,48.4
2021-09-01T00:00:00.000,MN,286310,2422957,3677843,1722,56
2021-09-01T00:00:00.000,VI,1318,26534,67592,0,40.9
2021-09-01T00:00:00.000,OK,114714,1636681,2093310,197,44
2021-09-01T00:00:00.000,WI,262929,2586155,3630324,836,54.1
2021-09-01T00:00:00.000,PR,122775,1760514,2369071,364,63.1
2021-09-01T00:00:00.000,FL,1169661,9541822,14186220,79838,53.2
2021-09-01T00:00:00.000,BP2,10594,87636,118443,0,0
2021-09-01T00:00:00.000,AS,545,13681,41349,1,45.9
2021-09-01T00:00:00.000,MA,322975,3712373,5448493,218,66
2021-09-01T00:00:00.000,CT,198674,1817580,2821966,870,66.2
2021-09-01T00:00:00.000,MD,289167,2862002,4453167,9900,61.6
2021-09-01T00:00:00.000,MH,1616,36949,0,0,32
2021-09-01T00:00:00.000,VT,42142,353202,478303,728,67.9
2021-09-01T00:00:00.000,SC,171941,1919322,2734288,1097,43.5
2021-09-01T00:00:00.000,AL,133542,1851688,2154103,4,38.4
2021-09-01T00:00:00.000,GU,7462,74591,133532,1,62.8
2021-09-01T00:00:00.000,IH2,30409,803463,738145,0,34.4
2021-09-01T00:00:00.000,LTC,28241,2023416,5875780,7156,0
2021-09-01T00:00:00.000,UT,143375,1251094,1853038,0,47.8
2021-09-01T00:00:00.000,MT,43776,446925,530869,734,46
2021-09-01T00:00:00.000,MP,738,9107,57188,0,57.2
2021-09-01T00:00:00.000,AZ,272982,3141838,4162586,10855,48
2021-09-01T00:00:00.000,ME,113287,719306,912131,783,65.9
2021-08-31T00:00:00.000,DC,30068,364359,552257,426,57.3
2021-08-31T00:00:00.000,CA,1773484,18711488,27514945,12462,55.9
2021-08-31T00:00:00.000,VI,1313,26506,67309,0,40.7
2021-08-31T00:00:00.000,GU,7410,74548,133516,1,62.8
2021-08-31T00:00:00.000,FM,10989,54227,550,0,32.9
2021-08-31T00:00:00.000,AL,133457,1849987,2152799,4,38.3
2021-08-31T00:00:00.000,IA,141166,1347054,1817283,196,51.7
2021-08-31T00:00:00.000,ND,30718,287631,379410,0,41.7
2021-08-31T00:00:00.000,WI,262569,2583761,3622115,833,54
2021-08-31T00:00:00.000,IH2,30324,802262,734729,0,34.4
2021-08-31T00:00:00.000,OR,202898,1909919,2856543,3396,58.1
2021-08-31T00:00:00.000,DD2,197915,1896141,2814381,1241,0
2021-08-31T00:00:00.000,MH,1466,36687,0,0,31.5
2021-08-31T00:00:00.000,LA,152318,1795915,2245066,1319,41.4
2021-08-31T00:00:00.000,SC,171402,1914723,2725421,1096,43.4
2021-08-31T00:00:00.000,FL,1168315,9519386,14130512,79201,53
2021-08-31T00:00:00.000,BP2,10593,87631,118411,0,0
2021-08-31T00:00:00.000,MD,288709,2857388,4441530,9862,61.5
2021-08-31T00:00:00.000,PR,122483,1757229,2358355,364,62.9
2021-08-31T00:00:00.000,MO,197949,2190865,3556463,725,45.1
2021-08-31T00:00:00.000,AK,30684,297646,401874,203,47.2
2021-08-31T00:00:00.000,MT,43772,446823,530753,733,46
2021-08-31T00:00:00.000,NM,94884,1130481,1412135,5072,60
2021-08-31T00:00:00.000,MN,285930,2420995,3670237,1706,55.9
2021-08-31T00:00:00.000,HI,44076,606620,1037713,93767,55.3
2021-08-31T00:00:00.000,AZ,272228,3137248,4152942,10784,47.9
2021-08-31T00:00:00.000,VA2,207501,2842327,2484254,9,0
2021-08-31T00:00:00.000,MA,322307,3709151,5440465,217,66
2021-08-31T00:00:00.000,UT,142918,1247510,1838515,0,47.5
2021-08-31T00:00:00.000,CT,198055,1813095,2810782,855,66
2021-08-31T00:00:00.000,ID,61501,611166,785080,1724,39.2
2021-08-31T00:00:00.000,NV,145008,1176302,1885095,18,47.8
2021-04-02T00:00:00.000,GU,318,40084,49712,0,19.6
2021-08-31T00:00:00.000,MP,732,9103,57033,0,57.1
2021-08-31T00:00:00.000,MI,356686,4058975,5769863,1522,50.5
2021-08-31T00:00:00.000,TN,197507,2474561,3625068,24888,41.8
2021-08-31T00:00:00.000,PA,618656,6226813,8557457,674,55.1
2021-08-31T00:00:00.000,IN,242635,2429493,3724121,23122,46.3
2021-08-31T00:00:00.000,ME,113127,718654,910563,774,65.8
2021-08-31T00:00:00.000,NH,77201,676746,931108,25,59.7
2021-08-31T00:00:00.000,OK,114220,1632166,2082726,196,43.8
2021-08-31T00:00:00.000,CO,254303,2739206,3825519,4435,56.9
2021-08-31T00:00:00.000,NC,389316,4023288,6054489,463,46.3
2021-08-31T00:00:00.000,NY,1070016,9344139,13948253,7798,60.1
2021-08-31T00:00:00.000,OH,483634,4618850,6512122,16758,48.4
2021-08-31T00:00:00.000,VA,376373,3781239,6079409,3386,57.3
2021-08-31T00:00:00.000,LTC,28221,2022878,5875340,7156,0
2021-08-31T00:00:00.000,WY,21251,219969,236813,248,38.6
2021-08-31T00:00:00.000,NE,75951,788328,1197436,4230,52.1
2021-08-31T00:00:00.000,VT,42119,353116,478047,728,67.9
2021-08-31T00:00:00.000,RI,50527,537152,805171,584,64.7
2021-08-31T00:00:00.000,TX,1195142,11716533,17253052,824,47.4
2021-08-31T00:00:00.000,AS,545,13681,41349,1,45.9
2021-08-31T00:00:00.000,RP,2256,23828,2923,0,82.1
2021-08-31T00:00:00.000,WV,39979,689000,784785,351,39.7
2021-08-31T00:00:00.000,GA,257837,3993353,5461756,5621,41.2
2021-08-31T00:00:00.000,SD,30462,376155,492909,37,49.1
2021-08-31T00:00:00.000,AR,93676,1234811,1465113,1801,41.5
2021-08-31T00:00:00.000,IL,529776,5437625,8651093,17322,51.2
2021-08-31T00:00:00.000,WA,402732,3677028,5412272,6426,60.2
2021-08-31T00:00:00.000,NJ,421099,4321138,6262814,30,61.4
2021-08-31T00:00:00.000,KY,189275,1935487,2428818,693,48.5
2021-08-31T00:00:00.000,KS,101597,1183764,1626311,918,48.3
2021-08-31T00:00:00.000,MS,69358,1045690,1331218,1263,37.7
2021-08-29T00:00:00.000,AS,545,13681,41349,1,45.9
2021-08-31T00:00:00.000,DE,49173,449586,652385,1000,55.3
2021-08-30T00:00:00.000,ID,61476,610937,784593,1722,39.2
2021-08-30T00:00:00.000,NY,1068680,9335638,13916457,7727,60
2021-08-30T00:00:00.000,DD2,197033,1890643,2805460,1241,0
2021-08-30T00:00:00.000,FM,10904,53963,520,0,32.8
2021-08-30T00:00:00.000,MH,1466,36687,0,0,31.5
2021-08-30T00:00:00.000,NC,389153,4018866,6043089,463,46.3
2021-08-30T00:00:00.000,VI,1306,26453,66891,0,40.4
2021-08-30T00:00:00.000,AZ,271974,3134747,4146227,10771,47.8
2021-08-30T00:00:00.000,BP2,10593,87629,118405,0,0
2021-08-30T00:00:00.000,GA,257837,3993147,5461650,5621,41.2
2021-08-30T00:00:00.000,NJ,420285,4316317,6248659,30,61.3
2021-08-30T00:00:00.000,KS,101570,1182797,1623059,916,48.2
2021-08-30T00:00:00.000,MA,321871,3705637,5434841,217,65.9
2021-08-30T00:00:00.000,RP,2245,23828,2684,0,82.1
2021-08-30T00:00:00.000,AS,545,13681,41349,1,45.9
2021-08-30T00:00:00.000,PR,122431,1755888,2354719,364,62.9
2021-08-30T00:00:00.000,AR,93660,1233229,1462810,1800,41.4
2021-08-30T00:00:00.000,NV,144970,1175385,1880745,18,47.7
2021-08-30T00:00:00.000,FL,1167798,9498625,14089491,79137,52.8
2021-08-30T00:00:00.000,MN,285763,2420141,3666261,1704,55.8
2021-08-30T00:00:00.000,VT,42087,352987,477635,728,67.9
2021-08-30T00:00:00.000,AL,133282,1842529,2137127,4,38.1
2021-08-30T00:00:00.000,MT,43686,446065,528796,733,45.9
2021-08-30T00:00:00.000,MS,69357,1045647,1331149,1263,37.7
2021-08-30T00:00:00.000,OH,483497,4616936,6503845,16754,48.4
2021-08-30T00:00:00.000,VA2,207496,2842318,2484253,9,0
2021-08-30T00:00:00.000,DC,30062,364166,551724,426,57.3
2021-08-30T00:00:00.000,IL,529299,5431562,8598180,17265,51.1
2021-08-30T00:00:00.000,SD,30456,376138,492681,37,49.1
2021-08-30T00:00:00.000,CT,197851,1811549,2806935,855,65.9
2021-08-29T00:00:00.000,LTC,28177,2021477,5874224,7156,0
2021-08-30T00:00:00.000,IA,140775,1343964,1804467,196,51.5
2021-08-30T00:00:00.000,SC,171251,1911252,2718907,1096,43.3
2021-08-30T00:00:00.000,WI,262510,2582610,3617661,833,53.9
2021-08-30T00:00:00.000,CA,1772832,18698273,27475589,12462,55.8
2021-08-30T00:00:00.000,WV,39922,688719,784144,351,39.6
2021-08-30T00:00:00.000,WA,402601,3674637,5404423,6426,60.1
2021-08-30T00:00:00.000,NH,77142,676578,930065,25,59.6
2021-08-30T00:00:00.000,TX,1193431,11694253,17204874,824,47.3
2021-08-30T00:00:00.000,MO,197932,2186846,3549348,725,45
2021-08-30T00:00:00.000,OK,114210,1630190,2077205,196,43.7
2021-08-30T00:00:00.000,CO,254007,2736462,3818040,4426,56.8
2021-08-30T00:00:00.000,MD,288318,2853770,4432101,9833,61.4
2021-08-30T00:00:00.000,ND,30717,287602,379175,0,41.7
2021-08-30T00:00:00.000,OR,202730,1908933,2853057,3388,58
2021-08-30T00:00:00.000,AK,30678,297449,401187,203,47.2
2021-03-02T00:00:00.000,DD2,0,458555,537166,399,0
2021-08-30T00:00:00.000,HI,43978,606369,1036343,93767,55.2
2021-08-30T00:00:00.000,WY,21037,218532,234335,246,38.4
2021-08-30T00:00:00.000,NM,94849,1129519,1410332,5069,59.9
2021-08-30T00:00:00.000,GU,7334,74497,133476,1,62.8
2021-08-30T00:00:00.000,VA,375987,3777481,6067838,3385,57.2
2021-08-30T00:00:00.000,LA,152316,1795881,2245061,1319,41.4
2021-08-30T00:00:00.000,KY,189252,1933327,2423947,693,48.4
2021-08-30T00:00:00.000,ME,112748,716688,905258,771,65.6
2021-08-30T00:00:00.000,MI,356589,4057368,5764320,1520,50.5
2021-08-30T00:00:00.000,MP,724,9075,56715,0,56.7
2021-08-30T00:00:00.000,IN,242561,2427822,3718027,23107,46.2
2021-08-30T00:00:00.000,LTC,28179,2021911,5874856,7156,0
2021-08-30T00:00:00.000,DE,49157,449194,651430,1000,55.2
2021-08-30T00:00:00.000,PA,618213,6223182,8546757,674,55.1
2021-08-30T00:00:00.000,UT,142918,1247443,1838515,0,47.5
2021-08-30T00:00:00.000,TN,196354,2458321,3581220,24617,41.5
2021-08-30T00:00:00.000,NE,75911,787100,1192054,4228,51.9
2021-08-30T00:00:00.000,IH2,30308,802030,734171,0,34.3
2021-08-30T00:00:00.000,RI,50508,536774,804044,581,64.7
2021-08-29T00:00:00.000,NY,1067627,9327430,13881617,7723,59.9
2021-08-29T00:00:00.000,VT,42042,352747,476915,726,67.8
2021-08-29T00:00:00.000,CT,197398,1809302,2800893,853,65.8
2021-08-29T00:00:00.000,WA,402205,3670238,5390286,6424,60
2021-08-29T00:00:00.000,ND,30710,287466,378986,0,41.7
2021-08-29T00:00:00.000,TX,1192863,11678916,17154948,824,47.2
2021-08-29T00:00:00.000,MP,724,9075,56715,0,56.7
2021-08-29T00:00:00.000,WI,262316,2580639,3610425,833,53.9
2021-08-29T00:00:00.000,NH,77087,676447,929031,25,59.6
2021-08-29T00:00:00.000,OH,483088,4613319,6489524,16751,48.3
2021-08-29T00:00:00.000,OR,202307,1907083,2846745,3387,57.9
2021-08-29T00:00:00.000,DD2,196253,1884342,2796048,1240,0
2021-08-29T00:00:00.000,KY,189086,1929264,2415505,692,48.3
2021-08-29T00:00:00.000,DC,30046,363791,550356,426,57.2
2021-08-29T00:00:00.000,NM,94738,1128206,1407125,5066,59.9
2021-08-29T00:00:00.000,MT,43685,446016,528696,733,45.9
2021-08-29T00:00:00.000,IL,528531,5424280,8555099,17240,51
2021-08-29T00:00:00.000,FM,10904,53925,383,0,32.8
2021-08-29T00:00:00.000,IN,242227,2425119,3708122,23089,46.2
2021-08-29T00:00:00.000,TN,196354,2458297,3581105,24617,41.5
2021-08-29T00:00:00.000,VA,375197,3770967,6050338,3380,57
2021-08-29T00:00:00.000,GU,7015,73979,131592,1,62.3
2021-08-29T00:00:00.000,MD,288220,2851394,4425520,9829,61.3
2021-08-29T00:00:00.000,CO,253853,2734270,3808862,4423,56.8
2021-08-29T00:00:00.000,MS,69357,1045621,1331121,1263,37.7
2021-08-29T00:00:00.000,RI,50466,536141,802589,577,64.6
2021-08-29T00:00:00.000,WY,21032,218524,234327,246,38.4
2021-04-02T00:00:00.000,IH2,10039,558589,426623,0,18.3
2021-08-29T00:00:00.000,SD,30455,376112,492434,37,49.1
2021-08-29T00:00:00.000,AK,30557,296783,399313,203,47.1
2021-08-29T00:00:00.000,VA2,207491,2841942,2483928,9,0
2021-08-29T00:00:00.000,AL,133218,1837194,2127029,4,37.9
2021-08-29T00:00:00.000,MA,321333,3700901,5426455,217,65.8
2021-08-29T00:00:00.000,RP,2245,23828,2684,0,82.1
2021-08-29T00:00:00.000,ID,61383,610204,782663,1720,39.1
2021-08-29T00:00:00.000,PA,617414,6217353,8530556,673,55
2021-08-29T00:00:00.000,IH2,30295,801985,733871,0,34.3
2021-08-29T00:00:00.000,MI,356366,4054568,5754939,1518,50.4
2021-08-29T00:00:00.000,NJ,419891,4312341,6236984,30,61.3
2021-08-29T00:00:00.000,SC,170918,1905415,2707274,1096,43.1
2021-08-29T00:00:00.000,NV,144883,1173673,1873090,18,47.6
2021-08-29T00:00:00.000,NC,388599,4013154,6026284,463,46.2
2021-08-29T00:00:00.000,AR,93610,1230334,1459177,1800,41.3
2021-08-29T00:00:00.000,CA,1771013,18678155,27408391,12459,55.7
2021-08-29T00:00:00.000,WV,39915,688592,784092,351,39.6
2021-08-29T00:00:00.000,PR,122159,1753238,2348660,364,62.8
2021-08-29T00:00:00.000,MH,1466,36687,0,0,31.5
2021-08-29T00:00:00.000,DE,49132,448495,649932,994,55.1
2021-08-29T00:00:00.000,GA,257836,3992881,5461535,5621,41.2
2021-08-29T00:00:00.000,ME,112748,716226,904966,771,65.6
2021-08-29T00:00:00.000,UT,142918,1247301,1838514,0,47.5
2021-08-29T00:00:00.000,BP2,10593,87629,118405,0,0
2021-08-29T00:00:00.000,KS,101513,1181258,1618468,916,48.1
2021-08-29T00:00:00.000,IA,140774,1343959,1804467,195,51.5
2021-08-29T00:00:00.000,HI,43924,606214,1034716,93767,55.2
2021-08-29T00:00:00.000,NE,75910,787090,1192053,4228,51.9
2021-08-29T00:00:00.000,OK,114098,1627206,2069474,196,43.6
2021-08-29T00:00:00.000,VI,1306,26453,66891,0,40.4
2021-08-29T00:00:00.000,FL,1166389,9471443,14031623,79093,52.6
2021-08-29T00:00:00.000,MN,285577,2418491,3661428,1701,55.8
2021-08-29T00:00:00.000,AZ,271560,3129983,4133330,10766,47.7
2021-08-29T00:00:00.000,MO,197932,2186841,3549329,725,45
2021-08-29T00:00:00.000,LA,152315,1795798,2245058,1319,41.4
2021-08-28T00:00:00.000,WA,401149,3664811,5373554,6407,59.9
2021-08-28T00:00:00.000,IL,527536,5416213,8525182,17166,50.9
2021-08-28T00:00:00.000,GU,6997,73925,131586,1,62.3
2021-08-28T00:00:00.000,CA,1766878,18646505,27313434,12444,55.6
2021-08-28T00:00:00.000,LA,151943,1789180,2228844,1317,41.2
2021-08-28T00:00:00.000,ME,112736,716120,904881,771,65.6
2021-08-28T00:00:00.000,ND,30655,286990,377338,0,41.5
2021-08-28T00:00:00.000,MD,287960,2848010,4414972,9825,61.2
2021-08-28T00:00:00.000,BP2,10542,87549,118124,0,0
2021-08-28T00:00:00.000,AK,30543,296676,399079,203,47.1
2021-08-28T00:00:00.000,GA,257795,3992376,5460888,5621,41.2
2021-08-28T00:00:00.000,DD2,194726,1875092,2768191,1217,0
2021-08-28T00:00:00.000,MP,724,9074,56696,0,56.7
2021-08-28T00:00:00.000,IN,241567,2421848,3696795,23048,46.1
2021-08-28T00:00:00.000,FL,1164626,9442396,13969657,78546,52.4
2021-08-28T00:00:00.000,NC,387506,4004580,5999185,463,46
2021-08-28T00:00:00.000,PR,121873,1748952,2336290,362,62.6
2021-08-28T00:00:00.000,SC,170342,1899442,2693609,1089,43
2021-08-28T00:00:00.000,WY,21017,218458,234241,245,38.4
2021-08-28T00:00:00.000,RI,50386,535403,800817,573,64.5
2021-08-28T00:00:00.000,HI,43785,605786,1031411,93767,55.1
2021-08-28T00:00:00.000,SD,30365,375647,490379,37,48.9
2021-08-28T00:00:00.000,NV,144466,1171559,1865602,18,47.4
2021-08-28T00:00:00.000,LTC,28169,2021309,5873368,7156,0
2021-08-28T00:00:00.000,PA,615544,6207839,8507778,672,54.9
2021-08-28T00:00:00.000,AR,93450,1225251,1450444,1763,41
2021-08-28T00:00:00.000,MH,1466,36687,0,0,31.5
2021-08-28T00:00:00.000,WI,261821,2577513,3598730,828,53.7
2021-08-28T00:00:00.000,WV,39888,688461,783935,351,39.6
2021-08-28T00:00:00.000,UT,142901,1247240,1838476,0,47.5
2021-08-28T00:00:00.000,TX,1191462,11654096,17083422,824,47
