date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2022-05-16T00:00:00.000,MI,467224,6324378,9244775,2223,60.3
2022-05-16T00:00:00.000,AS,575,24585,83826,1172,88
2022-05-16T00:00:00.000,WI,335328,3963933,6072941,2755,65.7
2022-05-16T00:00:00.000,ID,88385,935294,1465860,3802,54.7
2022-05-16T00:00:00.000,DC,40009,575379,979605,1641,78
2022-05-16T00:00:00.000,SC,232696,2941759,4396234,2200,57.1
2022-05-16T00:00:00.000,UT,184809,1822415,3237151,333,64.4
2022-05-16T00:00:00.000,DD2,327458,2490595,4660737,23679,0
2022-05-16T00:00:00.000,NE,95348,1158555,1970586,6914,63.7
2022-05-16T00:00:00.000,NV,187999,1695611,3054933,529,61
2022-05-16T00:00:00.000,MN,357245,3797338,6293774,5028,69.3
2022-05-16T00:00:00.000,RI,65718,856837,1319139,1866,82.9
2022-05-16T00:00:00.000,MS,93650,1565617,2230493,3171,51.9
2022-05-16T00:00:00.000,FM,13493,83480,33791,37,56.1
2022-05-16T00:00:00.000,WV,67470,1184803,1491679,1741,57.7
2022-05-16T00:00:00.000,NM,119965,1620209,2236445,9885,71.4
2022-05-16T00:00:00.000,ME,143837,1183761,1554550,3688,79.8
2022-05-16T00:00:00.000,NH,88609,963457,1529961,116,70.8
2022-05-16T00:00:00.000,IA,179082,2055944,2923888,578,62.1
2022-05-16T00:00:00.000,IH2,41188,1054090,1161070,171,42
2022-05-16T00:00:00.000,OK,154998,2405236,3390591,2502,57.5
2022-05-16T00:00:00.000,IL,686452,8141878,14061811,30885,69.1
2022-05-16T00:00:00.000,GA,342986,5857459,8783492,41538,54.9
2022-05-15T00:00:00.000,RI,65716,856232,1318427,1864,82.9
2022-05-15T00:00:00.000,VA2,255870,3858510,3361223,283,0
2022-05-15T00:00:00.000,NY,1436092,14336967,23785567,23909,77.2
2022-05-15T00:00:00.000,PR,152258,2732527,4326415,283,83.2
2022-05-15T00:00:00.000,GU,13621,112011,228404,278,83
2022-05-15T00:00:00.000,DD2,327435,2489835,4660074,23679,0
2022-05-15T00:00:00.000,DC,40007,574741,978843,1641,78
2022-05-15T00:00:00.000,VA,508263,5908238,10220834,10476,73.4
2022-05-15T00:00:00.000,MT,61267,675066,864129,2286,56.9
2022-05-15T00:00:00.000,OH,630499,6874202,10551564,21747,58.8
2022-05-15T00:00:00.000,UT,184809,1822407,3237147,333,64.4
2022-05-15T00:00:00.000,IH2,41188,1054033,1161019,171,42
2022-05-15T00:00:00.000,PA,781414,8975075,13461823,1451,68.7
2022-05-15T00:00:00.000,BP2,14174,145984,159268,32,0
2022-05-15T00:00:00.000,MI,467198,6319932,9239740,2223,60.3
2022-05-15T00:00:00.000,WI,335328,3963916,6072880,2755,65.7
2022-05-15T00:00:00.000,NH,88609,963445,1529815,116,70.8
2022-05-15T00:00:00.000,DE,62324,707328,1061831,2286,69.4
2022-05-15T00:00:00.000,OK,154998,2405089,3390359,2502,57.4
2022-05-15T00:00:00.000,AR,123470,1826603,2316772,4060,54.6
2022-05-15T00:00:00.000,NM,119959,1619426,2235452,9884,71.4
2022-05-15T00:00:00.000,MS,93649,1565617,2230493,3171,51.9
2022-05-15T00:00:00.000,TX,1574400,17263355,28313743,5198,61.7
2022-05-15T00:00:00.000,KY,237221,2697264,3633257,2531,57.5
2022-05-15T00:00:00.000,IA,179082,2055944,2923887,578,62.1
2022-05-15T00:00:00.000,IL,686406,8136809,14053757,30873,69.1
2022-05-15T00:00:00.000,SD,41618,557935,830263,141,61.8
2022-05-15T00:00:00.000,MO,252030,3262416,5494809,2325,56.2
2022-05-15T00:00:00.000,NE,95348,1158555,1970586,6914,63.7
2022-05-12T00:00:00.000,MH,2846,51502,13647,2,35.5
2022-05-15T00:00:00.000,NC,519256,6292285,10062624,951,61.5
2022-05-15T00:00:00.000,MP,1379,15102,92833,9,83.6
2022-05-15T00:00:00.000,WA,488998,5477870,8632018,12526,72.7
2022-05-15T00:00:00.000,IN,306123,3461065,5803745,31913,54.9
2022-05-15T00:00:00.000,NJ,577215,6563727,10235953,3598,75.9
2022-05-15T00:00:00.000,MN,357245,3797337,6293774,5028,69.3
2022-05-15T00:00:00.000,CT,250115,2920063,4526182,1222,79.5
2022-05-15T00:00:00.000,ME,143837,1183605,1554419,3688,79.8
2022-05-15T00:00:00.000,OR,276152,2943214,4636340,17202,69.8
2022-05-15T00:00:00.000,MD,366514,4422776,7375578,18308,75.9
2022-05-15T00:00:00.000,AS,575,24585,83826,1172,88
2022-05-15T00:00:00.000,VT,53551,558017,811425,882,81.4
2022-05-15T00:00:00.000,WY,28797,329931,388606,689,51
2022-05-15T00:00:00.000,CO,342171,4189696,6280067,10798,70.4
2022-05-15T00:00:00.000,KS,138878,1766775,2741223,4369,61.7
2022-05-15T00:00:00.000,LA,199914,2563436,3516135,3217,53.6
2022-05-15T00:00:00.000,ID,88380,934907,1465391,3802,54.7
2022-05-15T00:00:00.000,FM,13493,83480,33791,37,56.1
2022-05-15T00:00:00.000,MH,2867,52314,14488,2,36.1
2022-05-15T00:00:00.000,MA,404537,5901284,8710046,449,79.3
2022-05-15T00:00:00.000,AK,46761,445559,659948,1089,62.5
2022-05-15T00:00:00.000,VI,2325,43912,100399,0,53.6
2022-05-15T00:00:00.000,FL,1484252,14031984,22160221,144075,67.2
2022-05-15T00:00:00.000,ND,39758,413207,658515,326,55.7
2022-05-15T00:00:00.000,SC,232694,2941758,4396232,2200,57.1
2022-05-15T00:00:00.000,WV,67470,1184803,1491677,1741,57.7
2022-05-15T00:00:00.000,PW,2349,36459,8612,125,84.3
2022-05-15T00:00:00.000,HI,71273,1079160,1796235,302,78.4
2022-05-15T00:00:00.000,AZ,371265,4805811,7048558,33003,61.8
2022-05-15T00:00:00.000,NV,187983,1694775,3053769,529,61
2022-05-15T00:00:00.000,TN,266518,3842266,5856470,64430,54.6
2022-05-15T00:00:00.000,GA,342986,5857457,8783492,41538,54.9
2022-05-15T00:00:00.000,AL,178369,2754102,3383955,586,51.2
2022-05-15T00:00:00.000,CA,2314905,28412977,45051573,15119,72.4
2022-05-11T00:00:00.000,PW,2349,36459,8612,125,84.3
2022-05-14T00:00:00.000,MO,252030,3262378,5494691,2325,56.2
2022-05-14T00:00:00.000,NY,1435961,14327739,23771765,23870,77.2
2022-05-14T00:00:00.000,NM,119945,1617729,2233073,9866,71.3
2022-05-14T00:00:00.000,MS,93648,1565557,2230482,3171,51.9
2022-05-14T00:00:00.000,CT,250103,2917471,4522635,1222,79.5
2022-05-14T00:00:00.000,MA,404531,5900993,8709858,449,79.3
2022-05-14T00:00:00.000,NV,187961,1693203,3051271,529,61
2022-05-14T00:00:00.000,GU,13609,111903,228139,278,83
2022-05-14T00:00:00.000,SC,232694,2941659,4396115,2200,57.1
2022-05-14T00:00:00.000,MH,2846,51502,13647,2,35.5
2022-05-14T00:00:00.000,MI,467148,6314446,9233575,2223,60.3
2022-05-14T00:00:00.000,SD,41615,557826,830146,141,61.8
2022-05-14T00:00:00.000,GA,342985,5857426,8783442,41538,54.9
2022-05-14T00:00:00.000,ND,39758,413162,658498,326,55.7
2022-05-14T00:00:00.000,FL,1484250,14031900,22160058,144075,67.2
2022-05-14T00:00:00.000,IL,686092,8125873,14037059,30810,69.1
2022-05-14T00:00:00.000,CA,2314635,28378725,45009352,15113,72.4
2022-05-14T00:00:00.000,AL,178368,2754057,3383907,584,51.2
2022-05-14T00:00:00.000,VA2,255864,3855377,3358342,283,0
2022-05-14T00:00:00.000,IA,179082,2055938,2923887,578,62.1
2022-05-14T00:00:00.000,UT,184809,1822352,3237138,333,64.4
2022-05-14T00:00:00.000,MP,1379,15102,92833,9,83.6
2022-05-14T00:00:00.000,AR,123470,1826525,2316752,4060,54.6
2022-05-14T00:00:00.000,RI,65708,855399,1317408,1839,82.8
2022-05-14T00:00:00.000,NE,95348,1158546,1970581,6914,63.7
2022-05-14T00:00:00.000,NH,88608,963371,1529554,116,70.7
2022-05-14T00:00:00.000,FM,13493,83480,33791,37,56.1
2022-05-14T00:00:00.000,MT,61267,675012,864113,2286,56.9
2022-05-14T00:00:00.000,WV,67470,1184683,1491677,1741,57.7
2022-05-14T00:00:00.000,AK,46758,445531,659916,1089,62.5
2022-05-14T00:00:00.000,NJ,577173,6559019,10229443,3585,75.8
2022-05-14T00:00:00.000,OK,154998,2404973,3390208,2502,57.4
2022-05-14T00:00:00.000,PR,152258,2732527,4326413,283,83.2
2022-05-14T00:00:00.000,IH2,41176,1053544,1160395,171,42
2022-05-14T00:00:00.000,CO,342171,4189508,6279884,10798,70.4
2022-05-14T00:00:00.000,LA,199888,2561508,3513609,3211,53.6
2022-05-14T00:00:00.000,ME,143836,1183284,1554348,3688,79.8
2022-05-14T00:00:00.000,VA,508183,5902602,10213285,10448,73.4
2022-05-14T00:00:00.000,KY,237193,2695486,3630709,2531,57.5
2022-05-14T00:00:00.000,MD,366497,4418791,7369544,18305,75.8
2022-05-14T00:00:00.000,DC,40002,574209,978076,1640,77.9
2022-05-14T00:00:00.000,AZ,371190,4801434,7043010,32920,61.8
2022-05-14T00:00:00.000,ID,88353,933129,1462795,3792,54.6
2022-05-14T00:00:00.000,DD2,327362,2488871,4658298,23673,0
2022-05-14T00:00:00.000,OR,276151,2943208,4636268,17202,69.8
2022-05-14T00:00:00.000,VI,2325,43912,100399,0,53.6
2022-05-14T00:00:00.000,TN,266518,3842216,5856461,64430,54.6
2022-05-14T00:00:00.000,IN,306083,3458444,5800063,31883,54.9
2022-05-14T00:00:00.000,WY,28796,329917,388595,689,51
2022-05-14T00:00:00.000,HI,71272,1079116,1796224,302,78.4
2022-05-14T00:00:00.000,NC,519191,6287321,10056340,951,61.5
2022-05-14T00:00:00.000,WA,488998,5477858,8631887,12526,72.7
2022-05-14T00:00:00.000,KS,138853,1765064,2738818,4359,61.7
2022-05-14T00:00:00.000,PA,781410,8974585,13461266,1451,68.7
2022-05-14T00:00:00.000,BP2,14174,145984,159268,32,0
2022-05-14T00:00:00.000,PW,2349,36459,8612,125,84.3
2022-05-14T00:00:00.000,VT,53543,557173,810621,882,81.4
2022-05-14T00:00:00.000,TX,1574253,17255041,28299280,5197,61.7
2022-05-14T00:00:00.000,AS,575,24585,83826,1172,88
2022-05-14T00:00:00.000,MN,357214,3793579,6288236,5015,69.3
2022-05-14T00:00:00.000,OH,630417,6868281,10543705,21734,58.8
2022-05-14T00:00:00.000,WI,335328,3963743,6072650,2755,65.7
2022-05-14T00:00:00.000,DE,62324,707315,1061802,2286,69.4
2022-05-13T00:00:00.000,DC,39995,573556,977157,1635,77.9
2022-05-13T00:00:00.000,WA,488925,5472671,8624641,12510,72.7
2022-05-13T00:00:00.000,MO,251993,3259549,5491411,2325,56.2
2022-05-13T00:00:00.000,NY,1435747,14314954,23755865,23781,77.1
2022-05-13T00:00:00.000,GU,13602,111873,228016,278,82.9
2022-05-13T00:00:00.000,VI,2324,43848,100342,0,53.6
2022-05-13T00:00:00.000,ID,88353,933070,1462442,3792,54.6
2022-05-13T00:00:00.000,UT,184808,1822278,3237133,333,64.4
2022-05-13T00:00:00.000,AS,575,24570,83765,1142,87.9
2022-05-13T00:00:00.000,AL,178341,2752193,3382058,584,51.2
2022-05-13T00:00:00.000,IL,685708,8116340,14021303,30736,69
2022-05-13T00:00:00.000,FM,13493,83480,33791,37,56.1
2022-05-13T00:00:00.000,AR,123428,1824024,2313927,4058,54.6
2022-05-13T00:00:00.000,AZ,371124,4797467,7038433,32779,61.8
2022-05-13T00:00:00.000,DE,62314,706444,1060770,2284,69.4
2022-05-13T00:00:00.000,VA,508095,5897187,10205434,10427,73.4
2022-05-13T00:00:00.000,VT,53534,556557,809672,882,81.4
2022-05-13T00:00:00.000,OK,154902,2401923,3386652,2436,57.4
2022-05-13T00:00:00.000,TX,1573911,17240832,28280117,5185,61.6
2022-05-13T00:00:00.000,SD,41605,557396,829357,141,61.7
2022-05-13T00:00:00.000,OH,630330,6862500,10535319,21715,58.8
2022-05-13T00:00:00.000,MD,366463,4413422,7362621,18280,75.8
2022-05-13T00:00:00.000,HI,71256,1078122,1795143,302,78.4
2022-05-13T00:00:00.000,NJ,576984,6551903,10221028,3581,75.8
2022-05-13T00:00:00.000,CT,250074,2914413,4518779,1222,79.4
2022-05-13T00:00:00.000,PW,2349,36459,8612,125,84.3
2022-05-13T00:00:00.000,NV,187939,1691959,3049820,529,61
2022-05-13T00:00:00.000,LA,199868,2559701,3511112,3211,53.6
2022-05-13T00:00:00.000,NM,119927,1616107,2231024,9855,71.3
2022-05-13T00:00:00.000,PA,781268,8965874,13450262,1451,68.7
2022-05-13T00:00:00.000,ND,39754,412887,658098,326,55.7
2022-05-13T00:00:00.000,KS,138824,1763462,2735712,4354,61.6
2022-05-13T00:00:00.000,CO,342131,4186260,6274827,10778,70.4
2022-05-13T00:00:00.000,ME,143819,1181490,1552548,3683,79.8
2022-05-13T00:00:00.000,IN,306048,3456254,5796173,31864,54.9
2022-05-13T00:00:00.000,MA,404498,5894632,8702545,449,79.2
2022-05-13T00:00:00.000,WV,67460,1183681,1490596,1740,57.7
2022-05-13T00:00:00.000,RI,65699,854484,1316326,1834,82.8
2022-05-13T00:00:00.000,WY,28787,329661,388212,689,51
2022-05-13T00:00:00.000,MT,61267,674892,864102,2286,56.9
2022-05-13T00:00:00.000,WI,335296,3959229,6067139,2746,65.7
2022-05-13T00:00:00.000,FL,1483883,14020503,22145876,143910,67.1
2022-05-13T00:00:00.000,GA,342895,5853038,8777617,41477,54.9
2022-05-13T00:00:00.000,TN,266464,3839379,5852724,64275,54.6
2022-05-13T00:00:00.000,MN,357184,3788466,6281734,4992,69.3
2022-05-13T00:00:00.000,AK,46758,445484,659892,1089,62.5
2022-05-13T00:00:00.000,NE,95348,1158546,1970569,6914,63.7
2022-05-13T00:00:00.000,BP2,14174,145984,159267,32,0
2022-05-13T00:00:00.000,IA,179063,2054137,2921541,578,62.1
2022-05-13T00:00:00.000,OR,276124,2939957,4632275,17175,69.8
2022-05-13T00:00:00.000,SC,232694,2941603,4395858,2200,57.1
2022-05-13T00:00:00.000,KY,237181,2693716,3628361,2531,57.5
2022-05-13T00:00:00.000,CA,2314381,28343447,44970451,15090,72.4
2022-05-13T00:00:00.000,VA2,255853,3851635,3355402,283,0
2022-05-13T00:00:00.000,MS,93626,1564435,2229312,3152,51.9
2022-05-13T00:00:00.000,PR,152258,2732526,4326409,283,83.2
2022-05-13T00:00:00.000,NC,519174,6281963,10050024,950,61.5
2022-05-13T00:00:00.000,NH,88608,963290,1529332,116,70.7
2022-05-13T00:00:00.000,MH,2846,51502,13647,2,35.5
2022-05-13T00:00:00.000,MI,467042,6308801,9226950,2221,60.3
2022-05-13T00:00:00.000,IH2,41172,1052654,1159587,171,41.9
2022-05-12T00:00:00.000,GA,342810,5848661,8772005,41414,54.9
2022-05-12T00:00:00.000,MO,251959,3257063,5487746,2324,56.2
2022-05-12T00:00:00.000,AR,123428,1823901,2313894,4058,54.6
2022-05-12T00:00:00.000,NE,95337,1157744,1968870,6889,63.7
2022-05-12T00:00:00.000,TX,1573336,17230533,28258070,5171,61.6
2022-05-12T00:00:00.000,FM,13493,83480,33791,37,56.1
2022-05-12T00:00:00.000,ME,143804,1179509,1550377,3673,79.8
2022-05-12T00:00:00.000,VT,53523,555766,808808,882,81.3
2022-05-12T00:00:00.000,IA,179045,2052176,2919433,578,62.1
2022-05-12T00:00:00.000,BP2,14170,144880,158518,32,0
2022-05-12T00:00:00.000,HI,71236,1077181,1793948,302,78.4
2022-05-12T00:00:00.000,KY,237104,2692073,3625850,2531,57.5
2022-05-12T00:00:00.000,MP,1379,15083,92769,9,83.6
2022-05-12T00:00:00.000,NV,187924,1690885,3048058,529,61
2022-05-12T00:00:00.000,NM,119917,1614601,2229292,9823,71.3
2022-05-12T00:00:00.000,MI,466958,6303138,9220485,2217,60.3
2022-05-12T00:00:00.000,CA,2314141,28315920,44937047,15079,72.4
2022-05-12T00:00:00.000,MN,357133,3783900,6274763,4971,69.3
2022-05-12T00:00:00.000,AK,46754,445114,659550,1089,62.5
2022-05-12T00:00:00.000,MD,366422,4405629,7355896,18255,75.8
2022-05-12T00:00:00.000,VA2,255848,3847709,3352392,283,0
2022-05-12T00:00:00.000,PW,2349,36459,8612,125,84.3
2022-05-12T00:00:00.000,LA,199836,2557968,3508630,3210,53.6
2022-05-12T00:00:00.000,DE,62304,705706,1059628,2280,69.3
2022-05-12T00:00:00.000,MA,404434,5881572,8686583,448,79.2
2022-05-12T00:00:00.000,UT,184808,1822187,3237087,333,64.4
2022-05-12T00:00:00.000,VI,2324,43794,100306,0,53.6
2022-05-12T00:00:00.000,FL,1483638,14009704,22131163,143694,67.1
2022-05-12T00:00:00.000,PA,781116,8957032,13439786,1451,68.7
2022-05-12T00:00:00.000,OK,154901,2401618,3386284,2436,57.4
2022-05-12T00:00:00.000,AL,178318,2750337,3380099,579,51.2
2022-05-12T00:00:00.000,ND,39752,412623,657736,326,55.7
2022-05-12T00:00:00.000,DC,39985,572801,976165,1629,77.8
2022-05-12T00:00:00.000,OR,276083,2936838,4628302,17155,69.8
2022-05-12T00:00:00.000,IN,306002,3453900,5792652,31824,54.9
2022-05-12T00:00:00.000,WY,28786,329475,387992,689,51
2022-05-12T00:00:00.000,MT,61256,674275,863318,2285,56.9
2022-05-12T00:00:00.000,MS,93610,1563403,2228062,3151,51.9
2022-05-12T00:00:00.000,WV,67444,1182624,1489510,1739,57.7
2022-05-12T00:00:00.000,WI,335261,3955143,6061651,2740,65.7
2022-05-12T00:00:00.000,NC,518999,6276820,10042983,950,61.4
2022-05-12T00:00:00.000,WA,488852,5467355,8617241,12482,72.7
2022-05-12T00:00:00.000,PR,152258,2732526,4326409,283,83.2
2022-05-12T00:00:00.000,GU,13594,111707,227756,278,82.9
2022-05-12T00:00:00.000,RI,65688,853604,1315175,1824,82.8
2022-05-12T00:00:00.000,KS,138797,1762047,2733434,4345,61.6
2022-05-12T00:00:00.000,OH,630241,6857484,10528429,21702,58.8
2022-05-12T00:00:00.000,ID,88325,932250,1461480,3787,54.6
2022-05-12T00:00:00.000,DD2,327169,2486445,4654833,23650,0
2022-05-12T00:00:00.000,SD,41580,556714,828605,141,61.7
2022-05-12T00:00:00.000,CO,342087,4183414,6270899,10743,70.4
2022-05-12T00:00:00.000,NJ,576768,6541347,10206806,3542,75.8
2022-05-12T00:00:00.000,TN,266414,3836463,5849287,64093,54.6
2022-05-12T00:00:00.000,CT,250033,2911907,4515113,1222,79.4
2022-05-12T00:00:00.000,AS,575,24556,83704,1136,87.9
2022-05-12T00:00:00.000,IL,687929,8127550,14039544,31009,69.1
2022-05-12T00:00:00.000,NY,1435523,14304462,23741327,23713,77.1
2022-05-12T00:00:00.000,VA,508016,5892010,10197696,10402,73.4
2022-05-12T00:00:00.000,SC,232692,2941461,4395749,2200,57.1
2022-05-12T00:00:00.000,IH2,41147,1051908,1158385,171,41.9
2022-05-12T00:00:00.000,NH,88607,963210,1529095,116,70.7
2022-05-12T00:00:00.000,AZ,371025,4793516,7033428,32621,61.7
2022-05-11T00:00:00.000,NC,518706,6271146,10036292,949,61.4
2022-05-11T00:00:00.000,GA,342702,5844382,8765559,41335,54.8
2022-05-11T00:00:00.000,MA,404423,5881316,8686508,448,79.2
2022-05-11T00:00:00.000,TX,1572951,17216216,28238480,5168,61.6
2022-05-11T00:00:00.000,MH,2846,51502,13647,2,35.5
2022-05-11T00:00:00.000,IN,305959,3451509,5788969,31795,54.9
2022-05-11T00:00:00.000,WI,335228,3950766,6055341,2737,65.7
2022-05-11T00:00:00.000,TN,266359,3833680,5845491,63937,54.6
2022-05-11T00:00:00.000,LA,199806,2556257,3506406,3187,53.5
2022-05-11T00:00:00.000,MT,61236,673384,862109,2281,56.9
2022-05-11T00:00:00.000,KS,138752,1760710,2731179,4336,61.6
2022-05-11T00:00:00.000,BP2,14170,144870,158513,32,0
2022-05-11T00:00:00.000,FL,1483408,13999051,22116470,143488,67.1
2022-05-11T00:00:00.000,PR,152251,2729719,4323048,283,83.2
2022-05-11T00:00:00.000,AR,123396,1822499,2312368,4057,54.5
2022-05-11T00:00:00.000,IL,686359,8109226,14010186,30927,69
2022-05-11T00:00:00.000,MN,357093,3779291,6267646,4941,69.3
2022-05-11T00:00:00.000,SD,41554,556204,827885,141,61.7
2022-05-11T00:00:00.000,ME,143799,1177627,1548247,3661,79.8
2022-05-11T00:00:00.000,OH,628070,6841214,10491226,21583,58.6
2022-05-11T00:00:00.000,OK,154805,2398946,3383058,2341,57.4
2022-05-11T00:00:00.000,WV,67430,1181957,1488773,1738,57.7
2022-05-11T00:00:00.000,ND,39751,412438,657324,326,55.7
2022-05-11T00:00:00.000,VI,2324,43757,100256,0,53.6
2022-05-11T00:00:00.000,SC,232688,2941387,4395654,2200,57.1
2022-05-08T00:00:00.000,VI,2312,43691,100144,0,53.5
2022-05-11T00:00:00.000,NE,95328,1157018,1967636,6866,63.7
2022-05-11T00:00:00.000,MD,366373,4400781,7349675,18235,75.8
2022-05-11T00:00:00.000,UT,184808,1822055,3237034,332,64.4
2022-05-11T00:00:00.000,KY,237074,2690775,3624308,2531,57.5
2022-05-11T00:00:00.000,DE,62294,704927,1058568,2277,69.3
2022-05-11T00:00:00.000,HI,71211,1074547,1790955,302,78.4
2022-05-11T00:00:00.000,IH2,41123,1051090,1157412,171,41.9
2022-05-11T00:00:00.000,MI,466885,6296843,9213476,2217,60.3
2022-05-11T00:00:00.000,NJ,576768,6541326,10206781,3542,75.8
2022-05-11T00:00:00.000,AK,46754,445083,659534,1089,62.5
2022-05-11T00:00:00.000,WA,488778,5461812,8609588,12472,72.7
2022-05-11T00:00:00.000,AS,575,24541,83629,1132,87.9
2022-05-11T00:00:00.000,NV,187911,1689588,3045718,529,60.9
2022-05-11T00:00:00.000,MO,251913,3254354,5483942,2324,56.2
2022-05-11T00:00:00.000,MS,93578,1562305,2226802,3143,51.9
2022-05-11T00:00:00.000,OR,276058,2933792,4624027,17140,69.7
2022-05-11T00:00:00.000,VT,53517,555207,807961,882,81.3
2022-05-11T00:00:00.000,VA,507922,5887097,10190334,10389,73.4
2022-05-11T00:00:00.000,DC,39978,572188,975380,1611,77.8
2022-05-11T00:00:00.000,RI,65676,852687,1313958,1817,82.7
2022-05-11T00:00:00.000,NY,1435339,14294064,23726317,23627,77.1
2022-05-11T00:00:00.000,GU,13594,111707,227751,278,82.9
2022-05-11T00:00:00.000,IA,179021,2050465,2917129,576,62
2022-05-11T00:00:00.000,AZ,370473,4788597,7025768,32456,61.7
2022-05-11T00:00:00.000,ID,88307,931435,1460497,3779,54.6
2022-05-11T00:00:00.000,AL,178296,2748532,3378204,578,51.2
2022-05-11T00:00:00.000,DD2,327076,2485537,4653343,23646,0
2022-05-11T00:00:00.000,PA,780910,8948262,13428048,1451,68.6
2022-05-11T00:00:00.000,CO,342020,4179875,6265629,10736,70.4
2022-05-11T00:00:00.000,NH,88566,958778,1523147,114,70.6
2022-05-11T00:00:00.000,WY,28783,329234,387698,687,51
2022-05-11T00:00:00.000,MP,1379,15083,92769,9,83.6
2022-05-11T00:00:00.000,VA2,255845,3844138,3349315,283,0
2022-05-11T00:00:00.000,CA,2324025,28260246,44956340,16071,72.2
2022-05-11T00:00:00.000,NM,119906,1611827,2225838,9804,71.3
2022-05-11T00:00:00.000,FM,13482,83132,32718,37,55.8
2022-05-11T00:00:00.000,CT,250007,2909057,4511308,1222,79.4
2022-05-10T00:00:00.000,DC,39969,571373,974008,1606,77.8
2022-05-10T00:00:00.000,VA,507873,5883555,10184923,10368,73.3
2022-05-10T00:00:00.000,ID,88296,930872,1459786,3769,54.6
2022-05-10T00:00:00.000,AL,178249,2747358,3377065,577,51.2
2022-05-10T00:00:00.000,WI,335194,3947619,6050783,2720,65.6
2022-05-10T00:00:00.000,PA,780796,8942359,13419464,1450,68.6
2022-05-10T00:00:00.000,CA,2324004,28259625,44955759,16070,72.2
2022-05-10T00:00:00.000,TX,1572497,17204413,28219309,5156,61.6
2022-05-10T00:00:00.000,KY,237045,2689540,3622599,2531,57.5
2022-05-10T00:00:00.000,IH2,41100,1050468,1156525,171,41.9
2022-05-10T00:00:00.000,VI,2319,43729,100182,0,53.5
2022-05-10T00:00:00.000,NH,88566,958689,1522816,114,70.6
2022-05-10T00:00:00.000,PW,2349,36459,8612,125,84.3
2022-05-10T00:00:00.000,MO,251897,3252453,5481868,2324,56.2
2022-05-10T00:00:00.000,CT,249992,2907188,4508243,1221,79.4
2022-05-10T00:00:00.000,CO,341973,4176891,6261090,10706,70.3
2022-05-10T00:00:00.000,VA2,255840,3841373,3346591,283,0
2022-05-10T00:00:00.000,WA,488724,5457307,8603919,12442,72.7
2022-05-10T00:00:00.000,IN,305933,3449762,5786154,31754,54.9
2022-05-10T00:00:00.000,DE,62271,702977,1055822,2260,69.3
2022-05-10T00:00:00.000,WV,67422,1181300,1488089,1738,57.7
2022-05-10T00:00:00.000,AS,575,24487,83526,1132,87.9
2022-05-10T00:00:00.000,GU,13566,111170,226969,276,82.8
2022-05-10T00:00:00.000,FM,13482,83132,32718,37,55.8
2022-05-10T00:00:00.000,ME,143786,1176438,1547005,3652,79.7
2022-05-10T00:00:00.000,NJ,576630,6534974,10199453,3537,75.8
2022-05-10T00:00:00.000,OH,627310,6834131,10457191,21539,58.5
2022-05-10T00:00:00.000,SD,41549,555804,827178,141,61.6
2022-05-10T00:00:00.000,MA,404389,5876925,8680848,448,79.2
2022-05-10T00:00:00.000,IL,684611,8095168,13989867,30835,69
2022-05-10T00:00:00.000,UT,184808,1821918,3237023,332,64.4
2022-05-10T00:00:00.000,NV,187894,1688832,3044636,529,60.9
2022-05-10T00:00:00.000,AR,123302,1821175,2310256,4052,54.5
2022-05-07T00:00:00.000,DD2,326882,2481919,4648523,23607,0
2022-05-10T00:00:00.000,NC,518567,6266195,10031132,949,61.4
2022-05-10T00:00:00.000,OK,154805,2398649,3382756,2341,57.4
2022-05-10T00:00:00.000,FL,1483227,13993063,22107989,143283,67.1
2022-05-10T00:00:00.000,BP2,14170,144869,158507,32,0
2022-05-10T00:00:00.000,SC,232686,2941346,4395632,2199,57.1
2022-05-10T00:00:00.000,OR,276008,2930025,4619132,17114,69.7
2022-05-10T00:00:00.000,KS,138737,1759634,2729580,4324,61.6
2022-05-10T00:00:00.000,TN,266312,3831521,5842934,63795,54.6
2022-05-10T00:00:00.000,IA,178992,2049325,2915881,576,62
2022-05-10T00:00:00.000,HI,71211,1074505,1790952,302,78.4
2022-05-10T00:00:00.000,WY,28773,329090,387502,687,50.9
2022-05-10T00:00:00.000,MS,93568,1561465,2225920,3137,51.9
2022-05-10T00:00:00.000,MN,357065,3775854,6262369,4914,69.3
2022-05-10T00:00:00.000,PR,152240,2727777,4319862,283,83.1
2022-05-10T00:00:00.000,ND,39746,412277,656988,326,55.6
2022-05-10T00:00:00.000,RI,65669,852122,1313325,1817,82.7
2022-05-10T00:00:00.000,MI,466827,6292835,9208474,2214,60.2
2022-05-10T00:00:00.000,LA,199786,2555135,3504868,3186,53.5
2022-05-10T00:00:00.000,MD,366317,4396671,7343864,18196,75.8
2022-05-10T00:00:00.000,VT,53516,554977,807699,882,81.3
2022-05-10T00:00:00.000,NM,119895,1610849,2224639,9777,71.2
2022-05-10T00:00:00.000,NY,1435069,14283465,23709968,23537,77.1
2022-05-10T00:00:00.000,MH,2846,51502,13647,2,35.5
2022-05-10T00:00:00.000,AK,46728,443871,657590,1153,62.4
2022-05-10T00:00:00.000,GA,342702,5844355,8765496,41335,54.8
2022-05-10T00:00:00.000,NE,95310,1156170,1965603,6841,63.7
2022-05-10T00:00:00.000,AZ,370387,4785929,7020550,32308,61.7
